author_type,url,location,deal_type,accommodation_type,price,year_of_construction,house_material_type,living_meters,floors_count,underground,creation_date
realtor_based,https://www.cian.ru/rent/flat/318780523/,Москва,rent_long,flat,250000.0,,monolith,30.0,28,"Молодёжная, Крылатское, Рабочий посёлок",2025-06-16
realtor_based,https://www.cian.ru/rent/flat/314242526/,Москва,rent_long,flat,450000.0,,monolith,90.0,8,"Тверская, Пушкинская, Маяковская, Чеховская, Баррикадная, Арбатская",2025-02-27
realtor_based,https://www.cian.ru/rent/flat/319761622/,Москва,rent_long,flat,132990.0,,monolithBrick,36.3,13,"Багратионовская, Парк Победы, Филёвский парк",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319233647/,Москва,rent_long,flat,68700.0,2024.0,panel,14.7,21,"Рассказовка, Пыхтино, Новопеределкино",2025-06-29
realtor_based,https://www.cian.ru/rent/flat/319227750/,Москва,rent_long,flat,280000.0,,unknown,30.0,30,"Шелепиха, Шелепиха, Москва-Сити, Москва-Сити, Москва-Сити",2025-06-29
realtor_based,https://www.cian.ru/rent/flat/318989223/,Москва,rent_long,flat,42700.0,2023.0,panel,11.8,9,"Филатов Луг, Прокшино, Толстопальцево",2025-06-22
realtor_based,https://www.cian.ru/rent/flat/319693895/,Москва,rent_long,flat,350000.0,1938.0,brick,30.0,8,"Краснопресненская, Маяковская, Баррикадная, Пушкинская, Тверская, Чеховская, Арбатская",2025-07-12
realtor_based,https://www.cian.ru/rent/flat/319620424/,Москва,rent_long,flat,80000.0,,unknown,33.0,10,"Ленинский проспект, Площадь Гагарина, Воробьёвы горы",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/263588260/,Москва,rent_long,flat,140000.0,1981.0,panel,46.0,16,"Юго-Западная, Проспект Вернадского, Новаторская",2021-09-07
realtor_not_commerce,https://www.cian.ru/rent/flat/319464176/,Москва,rent_long,flat,59000.0,2019.0,monolith,11.0,9,"Селигерская, Моссельмаш, Яхромская",2025-07-05
realtor_based,https://www.cian.ru/rent/flat/319776937/,Москва,rent_long,flat,103300.0,2021.0,monolithBrick,21.8,24,"Шелепиха, Шелепиха, Звенигородская",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/319705332/,Москва,rent_long,flat,100000.0,2023.0,unknown,63.1,33,"Окская, Плющево, Рязанский проспект, Вешняки, Чухлинка",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319585295/,Москва,rent_long,flat,350000.0,,brick,42.0,8,"Тверская, Маяковская, Баррикадная, Пушкинская, Краснопресненская, Чеховская, Арбатская",2025-07-09
realtor_based,https://www.cian.ru/rent/flat/318684455/,Москва,rent_long,flat,70000.0,2022.0,monolith,12.0,30,"Окская, Кузьминки, Рязанский проспект",2025-06-12
realtor_based,https://www.cian.ru/rent/flat/319684327/,Москва,rent_long,flat,390000.0,,unknown,46.0,79,"Деловой центр, Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-07-12
realtor_based,https://www.cian.ru/rent/flat/283339403/,Москва,rent_long,flat,430000.0,2020.0,monolith,30.0,78,"Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2023-02-06
realtor_based,https://www.cian.ru/rent/flat/319356955/,Москва,rent_long,flat,320000.0,,unknown,80.0,12,"Маяковская, Тверская, Пушкинская, Чеховская, Белорусская, Новослободская, Менделеевская, Белорусская",2025-07-02
realtor_based,https://www.cian.ru/rent/flat/319772239/,Москва,rent_long,flat,240000.0,,unknown,63.0,9,"Цветной бульвар, Трубная, Чеховская, Пушкинская, Сухаревская, Тверская, Кузнецкий мост, Сретенский бульвар, Достоевская, Тургеневская, Лубянка, Театральная, Чистые пруды, Маяковская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/318718626/,Москва,rent_long,flat,215000.0,,unknown,30.0,33,"Юго-Западная, Проспект Вернадского, Проспект Вернадского",2025-06-14
realtor_based,https://www.cian.ru/rent/flat/319560261/,Москва,rent_long,flat,260000.0,,unknown,82.0,16,"Смоленская, Киевская, Парк Культуры",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/319638307/,Москва,rent_long,flat,69000.0,,unknown,38.0,5,"Кантемировская, Царицыно",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/317813160/,Москва,rent_long,flat,300000.0,,unknown,110.0,7,"Красные ворота, Чистые пруды, Тургеневская, Сретенский бульвар, Комсомольская, Сухаревская, Площадь трёх вокзалов, Курская, Площадь трёх вокзалов, Лубянка",2025-05-21
realtor_based,https://www.cian.ru/rent/flat/319510889/,Москва,rent_long,flat,63000.0,,block,20.0,19,"ВДНХ, Алексеевская, Выставочный центр",2025-07-07
realtor_based,https://www.cian.ru/rent/flat/318055921/,Москва,rent_long,flat,300000.0,,unknown,65.0,4,"Кузнецкий мост, Трубная, Чеховская, Пушкинская, Театральная, Тверская, Цветной бульвар, Лубянка, Охотный ряд, Площадь Революции, Сретенский бульвар, Тургеневская, Китай-город, Чистые пруды, Библиотека им. Ленина",2025-05-27
realtor_based,https://www.cian.ru/rent/flat/319245343/,Москва,rent_long,flat,65000.0,,unknown,14.0,19,"Солнцево, Новопеределкино, Солнечная",2025-06-30
realtor_not_commerce,https://www.cian.ru/rent/flat/319354855/,Москва,rent_long,flat,155000.0,2022.0,monolith,43.0,20,"Фили, Багратионовская, Шелепиха",2025-07-02
realtor_based,https://www.cian.ru/rent/flat/316350637/,Москва,rent_long,flat,360000.0,2009.0,monolithBrick,30.0,8,"Курская, Чкаловская, Китай-город, Курская, Чистые пруды, Тургеневская, Сретенский бульвар",2025-04-16
realtor_based,https://www.cian.ru/rent/flat/317493294/,Москва,rent_long,flat,69900.0,2015.0,panel,40.0,17,"Некрасовка, Лухмановская, Люберцы",2025-05-14
realtor_based,https://www.cian.ru/rent/flat/319351758/,Москва,rent_long,flat,320000.0,2005.0,brick,30.0,6,"Смоленская, Кропоткинская, Парк Культуры, Арбатская, Киевская",2025-07-02
realtor_based,https://www.cian.ru/rent/flat/316776497/,Москва,rent_long,flat,320000.0,,monolith,69.0,9,"Охотный ряд, Тверская, Пушкинская, Театральная, Чеховская, Библиотека им. Ленина, Александровский сад, Арбатская, Кузнецкий мост, Площадь Революции, Лубянка, Боровицкая, Маяковская, Трубная",2025-04-25
realtor_based,https://www.cian.ru/rent/flat/319518173/,Москва,rent_long,flat,59000.0,2012.0,panel,30.0,17,"Некрасовка, Лухмановская, Люберцы",2025-07-07
realtor_based,https://www.cian.ru/rent/flat/316316969/,Москва,rent_long,flat,360000.0,2009.0,monolithBrick,30.0,9,"Чистые пруды, Курская, Чкаловская, Китай-город, Курская, Тургеневская, Сретенский бульвар",2025-04-15
realtor_based,https://www.cian.ru/rent/flat/318992611/,Москва,rent_long,flat,350000.0,1935.0,brick,30.0,9,"Арбатская, Кропоткинская, Боровицкая, Александровский сад, Смоленская, Библиотека им. Ленина",2025-06-23
realtor_not_commerce,https://www.cian.ru/rent/flat/319245702/,Москва,rent_long,flat,130000.0,1997.0,panel,72.0,22,"Бабушкинская, Свиблово, Медведково",2025-06-30
realtor_based,https://www.cian.ru/rent/flat/319438325/,Москва,rent_long,flat,300000.0,,brick,32.0,6,"Смоленская, Арбатская, Кропоткинская, Александровский сад, Библиотека им. Ленина, Боровицкая",2025-07-04
realtor_based,https://www.cian.ru/rent/flat/319729509/,Москва,rent_long,flat,46000.0,2021.0,panel,16.0,9,"Ольховая, Филатов Луг, Новомосковская",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319689652/,Москва,rent_long,flat,300000.0,2015.0,monolith,30.0,85,"Деловой центр, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити, Шелепиха, Шелепиха",2025-07-12
realtor_not_commerce,https://www.cian.ru/rent/flat/319693038/,Москва,rent_long,flat,75000.0,,unknown,20.5,9,"Павелецкая, Серпуховская, Добрынинская",2025-07-12
realtor_based,https://www.cian.ru/rent/flat/318668252/,Москва,rent_long,flat,270000.0,1938.0,brick,30.0,6,"Охотный ряд, Тверская, Пушкинская, Театральная, Чеховская, Кузнецкий мост, Библиотека им. Ленина, Площадь Революции, Лубянка, Александровский сад, Боровицкая, Маяковская, Трубная, Арбатская, Китай-город",2025-06-12
realtor_based,https://www.cian.ru/rent/flat/319644645/,Москва,rent_long,flat,300000.0,2015.0,monolith,30.0,85,"Деловой центр, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити, Шелепиха, Шелепиха",2025-07-11
realtor_based,https://www.cian.ru/rent/flat/319766294/,Москва,rent_long,flat,80000.0,,unknown,42.0,9,"Генерала Тюленева, Тропарёво, Тютчевская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/271538850/,Москва,rent_long,flat,280000.0,2019.0,monolith,30.0,78,"Деловой центр, Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2022-03-23
